experiment,scenario,controller,n,delay_bins,service_model,metric,mean,median,ci95_low,ci95_high,seeds,total_seeds
primary,bursty,gp_ucb_mf_mpc,100,1,empirical,p99_wait,67069.10244409053,67570.28147382103,63515.29142998266,70812.67770886916,10,10
primary,bursty,gp_ucb_mf_mpc,100,1,empirical,mean_response,11581.869182316626,10623.888816722743,9822.580336546582,13436.54917776898,10,10
primary,bursty,gp_ucb_mf_mpc,100,1,empirical,p95_response,51412.18019475243,49629.874777787634,47578.44693991224,55913.28188341707,10,10
primary,bursty,gp_ucb_mf_mpc,100,1,empirical,mean_resource_fraction,0.12371527777777772,0.1237152777777777,0.12371527777777772,0.12371527777777772,10,10
primary,bursty,gp_ucb_mf_mpc,100,1,empirical,slo_violation_fraction,0.44572765225487243,0.4512122895678134,0.4194856331020985,0.4684836834514931,10,10
primary,bursty,gp_ucb_mf_mpc,100,1,empirical,overload_fraction,0.0173611111111111,0.0173611111111111,0.0173611111111111,0.0173611111111111,10,10
primary,bursty,oracle_mf_mpc,100,1,empirical,mean_wait,19992.475245177826,19683.471198432162,18311.99359491871,21821.053684851206,10,10
primary,bursty,oracle_mf_mpc,100,1,empirical,p95_wait,64975.3842486738,67350.78244879964,60040.02550490367,69652.62141666819,10,10
primary,bursty,oracle_mf_mpc,100,1,empirical,p99_wait,74834.73409936515,77889.37817266588,68819.7990547968,80719.17129368165,10,10
primary,bursty,oracle_mf_mpc,100,1,empirical,mean_response,20039.680119062803,19730.557402118764,18359.07223539497,21869.578249080758,10,10
primary,bursty,oracle_mf_mpc,100,1,empirical,p95_response,65000.04600700323,67378.8068154729,60069.21354002651,69671.86801514817,10,10
primary,bursty,oracle_mf_mpc,100,1,empirical,mean_resource_fraction,0.0713541666666666,0.0713541666666666,0.0713541666666666,0.0713541666666666,10,10
primary,bursty,oracle_mf_mpc,100,1,empirical,slo_violation_fraction,0.5593370214326783,0.5597097705330517,0.556566162884882,0.5614008230963365,10,10
primary,bursty,oracle_mf_mpc,100,1,empirical,overload_fraction,0.0173611111111111,0.0173611111111111,0.0173611111111111,0.0173611111111111,10,10
primary,bursty,reactive,100,1,empirical,mean_wait,195830.7081556289,196189.46083442392,190846.47108153783,200883.21782117497,10,10
primary,bursty,reactive,100,1,empirical,p95_wait,540775.4205741538,541349.5296006906,522064.11216505733,559043.1078809183,10,10
primary,bursty,reactive,100,1,empirical,p99_wait,558254.5437718679,557550.9763161945,539633.0772776331,576561.26162726,10,10
primary,bursty,reactive,100,1,empirical,mean_response,195877.91302951385,196236.97099327156,190892.68546561516,200931.71104397438,10,10
primary,bursty,reactive,100,1,empirical,p95_response,540782.8489706637,541357.3947775714,522072.63872467313,559050.7910261848,10,10
primary,bursty,reactive,100,1,empirical,mean_resource_fraction,0.06180555555555549,0.0618055555555555,0.06180555555555549,0.06180555555555549,10,10
primary,bursty,reactive,100,1,empirical,slo_violation_fraction,0.5651093297578069,0.5653495409505072,0.5636765631025661,0.5664863666136916,10,10
primary,bursty,reactive,100,1,empirical,overload_fraction,0.0173611111111111,0.0173611111111111,0.0173611111111111,0.0173611111111111,10,10
primary,bursty,seasonal_mf_mpc,100,1,empirical,mean_wait,282405.8077043096,281981.1696685954,275023.8695767481,289933.8125820796,10,10
primary,bursty,seasonal_mf_mpc,100,1,empirical,p95_wait,720503.8819822181,725027.8785473573,698519.0666814232,739466.6490008776,10,10
primary,bursty,seasonal_mf_mpc,100,1,empirical,p99_wait,739261.5230408596,746243.3455884013,715382.0162634674,759735.4445462035,10,10
primary,bursty,seasonal_mf_mpc,100,1,empirical,mean_response,282453.0125781946,282028.12994913466,275070.07642549276,289982.02856295055,10,10
primary,bursty,seasonal_mf_mpc,100,1,empirical,p95_response,720511.1869850876,725031.8349848506,698528.935043066,739472.0474087344,10,10
primary,bursty,seasonal_mf_mpc,100,1,empirical,mean_resource_fraction,0.07743055555555549,0.0774305555555555,0.07743055555555549,0.07743055555555549,10,10
primary,bursty,seasonal_mf_mpc,100,1,empirical,slo_violation_fraction,0.5323559172889533,0.5320547567095301,0.530925406757289,0.5337154812645786,10,10
primary,bursty,seasonal_mf_mpc,100,1,empirical,overload_fraction,0.0173611111111111,0.0173611111111111,0.0173611111111111,0.0173611111111111,10,10
primary,bursty,static,100,1,empirical,mean_wait,305935.3094306949,305488.0724434136,298164.81407516723,313934.3295654171,10,10
primary,bursty,static,100,1,empirical,p95_wait,723219.891657402,728606.2571293493,700514.2936678776,742950.9620851286,10,10
primary,bursty,static,100,1,empirical,p99_wait,739261.5230408596,746243.3455884013,715382.0162634674,759735.4445462035,10,10
primary,bursty,static,100,1,empirical,mean_response,305982.5143045799,305535.0327239529,298210.9155591945,313982.6261402507,10,10
primary,bursty,static,100,1,empirical,p95_response,723225.7341783211,728611.3504457048,700519.0825240875,742956.222751999,10,10
primary,bursty,static,100,1,empirical,mean_resource_fraction,0.05,0.05,0.05,0.05,10,10
primary,bursty,static,100,1,empirical,slo_violation_fraction,0.5694934391276989,0.5694787541449277,0.568016449149711,0.5709148166750427,10,10
primary,bursty,static,100,1,empirical,overload_fraction,0.0173611111111111,0.0173611111111111,0.0173611111111111,0.0173611111111111,10,10
primary,diurnal,ewma_mf_mpc,100,1,empirical,mean_wait,11.826171696573729,11.861323827398522,11.577485509736405,12.054598816614737,10,10
primary,diurnal,ewma_mf_mpc,100,1,empirical,p95_wait,18.674540435494958,18.68633104121963,18.434431871610304,18.908536825583806,10,10
primary,diurnal,ewma_mf_mpc,100,1,empirical,p99_wait,250.63420616722289,252.12228431550713,240.8508413988341,259.32839022268536,10,10
primary,diurnal,ewma_mf_mpc,100,1,empirical,mean_response,19.109551201467468,19.140423974537928,18.858976667865342,19.34182097095885,10,10
primary,diurnal,ewma_mf_mpc,100,1,empirical,p95_response,29.38404860263036,29.412209174408343,29.08447051078878,29.682618145350357,10,10
primary,diurnal,ewma_mf_mpc,100,1,empirical,mean_resource_fraction,0.9117361111111112,0.9117361111111112,0.9117361111111112,0.9117361111111112,10,10
primary,diurnal,ewma_mf_mpc,100,1,empirical,slo_violation_fraction,0.50803,0.5081013888888889,0.5070849305555555,0.5089648819444443,10,10
primary,diurnal,ewma_mf_mpc,100,1,empirical,overload_fraction,0.006944444444444401,0.0069444444444444,0.006944444444444401,0.006944444444444401,10,10
primary,diurnal,gp_mean_mf_mpc,100,1,empirical,mean_wait,13.494577702113034,13.612107892129991,13.242561531522195,13.723796546347451,10,10
primary,diurnal,gp_mean_mf_mpc,100,1,empirical,p95_wait,22.87822856667686,22.88742119257909,22.69261351002406,23.057707964458185,10,10
primary,diurnal,gp_mean_mf_mpc,100,1,empirical,p99_wait,267.89007520902237,266.9803202596115,257.5851704037964,277.9598241732031,10,10
primary,diurnal,gp_mean_mf_mpc,100,1,empirical,mean_response,20.77795720700677,20.89151652482467,20.524300402170777,21.01177912910879,10,10
primary,diurnal,gp_mean_mf_mpc,100,1,empirical,p95_response,33.507321174101904,33.52374153369435,33.31135807220372,33.69885405386891,10,10
primary,diurnal,gp_mean_mf_mpc,100,1,empirical,mean_resource_fraction,0.9282291666666668,0.9282291666666668,0.9282291666666668,0.9282291666666668,10,10
primary,diurnal,gp_mean_mf_mpc,100,1,empirical,slo_violation_fraction,0.5730376388888889,0.57403125,0.5705065868055557,0.5752477743055554,10,10
primary,diurnal,gp_mean_mf_mpc,100,1,empirical,overload_fraction,0.006944444444444401,0.0069444444444444,0.006944444444444401,0.006944444444444401,10,10
primary,diurnal,gp_ucb_mf_mpc,100,1,empirical,mean_wait,13.494577702113034,13.612107892129991,13.242561531522195,13.723796546347451,10,10
primary,diurnal,gp_ucb_mf_mpc,100,1,empirical,p95_wait,22.87822856667686,22.88742119257909,22.69261351002406,23.057707964458185,10,10
primary,diurnal,gp_ucb_mf_mpc,100,1,empirical,p99_wait,267.89007520902237,266.9803202596115,257.5851704037964,277.9598241732031,10,10
primary,diurnal,gp_ucb_mf_mpc,100,1,empirical,mean_response,20.77795720700677,20.89151652482467,20.524300402170777,21.01177912910879,10,10
primary,diurnal,gp_ucb_mf_mpc,100,1,empirical,p95_response,33.507321174101904,33.52374153369435,33.31135807220372,33.69885405386891,10,10
primary,diurnal,gp_ucb_mf_mpc,100,1,empirical,mean_resource_fraction,0.9282291666666668,0.9282291666666668,0.9282291666666668,0.9282291666666668,10,10
primary,diurnal,gp_ucb_mf_mpc,100,1,empirical,slo_violation_fraction,0.5730376388888889,0.57403125,0.5705065868055557,0.5752477743055554,10,10
primary,diurnal,gp_ucb_mf_mpc,100,1,empirical,overload_fraction,0.006944444444444401,0.0069444444444444,0.006944444444444401,0.006944444444444401,10,10
primary,diurnal,oracle_mf_mpc,100,1,empirical,mean_wait,13.494577702113034,13.612107892129991,13.242561531522195,13.723796546347451,10,10
primary,diurnal,oracle_mf_mpc,100,1,empirical,p95_wait,22.87822856667686,22.88742119257909,22.69261351002406,23.057707964458185,10,10
primary,diurnal,oracle_mf_mpc,100,1,empirical,p99_wait,267.89007520902237,266.9803202596115,257.5851704037964,277.9598241732031,10,10
primary,diurnal,oracle_mf_mpc,100,1,empirical,mean_response,20.77795720700677,20.89151652482467,20.524300402170777,21.01177912910879,10,10
primary,diurnal,oracle_mf_mpc,100,1,empirical,p95_response,33.507321174101904,33.52374153369435,33.31135807220372,33.69885405386891,10,10
primary,diurnal,oracle_mf_mpc,100,1,empirical,mean_resource_fraction,0.9282291666666668,0.9282291666666668,0.9282291666666668,0.9282291666666668,10,10
primary,diurnal,oracle_mf_mpc,100,1,empirical,slo_violation_fraction,0.5730376388888889,0.57403125,0.5705065868055557,0.5752477743055554,10,10
primary,diurnal,oracle_mf_mpc,100,1,empirical,overload_fraction,0.006944444444444401,0.0069444444444444,0.006944444444444401,0.006944444444444401,10,10
primary,diurnal,reactive,100,1,empirical,mean_wait,14.388986041161113,14.510347637251195,14.05238013509656,14.69313308962959,10,10
primary,diurnal,reactive,100,1,empirical,p95_wait,20.31829308565025,20.324545277990723,20.16570582975879,20.47494134364586,10,10
primary,diurnal,reactive,100,1,empirical,p99_wait,381.4582833012287,382.59402345191563,370.47942227714003,392.360043733034,10,10
primary,diurnal,reactive,100,1,empirical,mean_response,21.672365546054856,21.781814160804277,21.335013750278616,21.980369296004902,10,10
primary,diurnal,reactive,100,1,empirical,p95_response,31.385982444928544,31.403653988995018,31.224156097200108,31.55421867365179,10,10
primary,diurnal,reactive,100,1,empirical,mean_resource_fraction,0.9263888888888887,0.9263888888888888,0.9263888888888887,0.9263888888888887,10,10
primary,diurnal,reactive,100,1,empirical,slo_violation_fraction,0.48927361111111106,0.4891965277777778,0.4882462326388889,0.49024282291666665,10,10
primary,diurnal,reactive,100,1,empirical,overload_fraction,0.0173611111111111,0.0173611111111111,0.0173611111111111,0.0173611111111111,10,10
primary,diurnal,seasonal_mf_mpc,100,1,empirical,mean_wait,13.494577702113034,13.612107892129991,13.242561531522195,13.723796546347451,10,10
primary,diurnal,seasonal_mf_mpc,100,1,empirical,p95_wait,22.87822856667686,22.88742119257909,22.69261351002406,23.057707964458185,10,10
primary,diurnal,seasonal_mf_mpc,100,1,empirical,p99_wait,267.89007520902237,266.9803202596115,257.5851704037964,277.9598241732031,10,10
primary,diurnal,seasonal_mf_mpc,100,1,empirical,mean_response,20.77795720700677,20.89151652482467,20.524300402170777,21.01177912910879,10,10
primary,diurnal,seasonal_mf_mpc,100,1,empirical,p95_response,33.507321174101904,33.52374153369435,33.31135807220372,33.69885405386891,10,10
primary,diurnal,seasonal_mf_mpc,100,1,empirical,mean_resource_fraction,0.9282291666666668,0.9282291666666668,0.9282291666666668,0.9282291666666668,10,10
primary,diurnal,seasonal_mf_mpc,100,1,empirical,slo_violation_fraction,0.5730376388888889,0.57403125,0.5705065868055557,0.5752477743055554,10,10
primary,diurnal,seasonal_mf_mpc,100,1,empirical,overload_fraction,0.006944444444444401,0.0069444444444444,0.006944444444444401,0.006944444444444401,10,10
primary,diurnal,static,100,1,empirical,mean_wait,3.263624746751655,3.262273852445972,3.238925843665557,3.2887496094898574,10,10
primary,diurnal,static,100,1,empirical,p95_wait,10.8372504015732,10.839869127261629,10.793029345080326,10.878478531586289,10,10
primary,diurnal,static,100,1,empirical,p99_wait,21.97364992795699,21.953861057516313,21.848641522422074,22.10150303931957,10,10
primary,diurnal,static,100,1,empirical,mean_response,10.547004251645395,10.54281297422954,10.515672034946203,10.578814548084743,10,10
primary,diurnal,static,100,1,empirical,p95_response,21.217946182561693,21.23222424887744,21.16630440767922,21.26870344234069,10,10
primary,diurnal,static,100,1,empirical,mean_resource_fraction,1.0,1.0,1.0,1.0,10,10
primary,diurnal,static,100,1,empirical,slo_violation_fraction,0.3861470833333333,0.38660416666666664,0.38538411111111115,0.386801,10,10
primary,diurnal,static,100,1,empirical,overload_fraction,0.0,0.0,0.0,0.0,10,10
primary,high_volume,ewma_mf_mpc,100,1,empirical,mean_wait,3854.8589842608562,3846.365613014007,3236.3492290770464,4511.9833093239,10,10
primary,high_volume,ewma_mf_mpc,100,1,empirical,p95_wait,16467.65056604537,15976.002759996181,14207.36084931019,18942.892214299696,10,10
primary,high_volume,ewma_mf_mpc,100,1,empirical,p99_wait,23695.4077451049,23049.831487872412,21270.245362438643,26213.19860108092,10,10
primary,high_volume,ewma_mf_mpc,100,1,empirical,mean_response,3858.461121863786,3850.0054141440023,3239.919056164302,4515.621061451773,10,10
primary,high_volume,ewma_mf_mpc,100,1,empirical,p95_response,16470.140358454002,15978.204364047358,14210.146049609715,18945.48455636662,10,10
primary,high_volume,ewma_mf_mpc,100,1,empirical,mean_resource_fraction,0.2735416666666667,0.2735416666666667,0.2735416666666667,0.2735416666666667,10,10
primary,high_volume,ewma_mf_mpc,100,1,empirical,slo_violation_fraction,0.701786388888889,0.7078423611111111,0.6699971805555556,0.7326971319444444,10,10
primary,high_volume,ewma_mf_mpc,100,1,empirical,overload_fraction,0.1736111111111111,0.1736111111111111,0.1736111111111111,0.1736111111111111,10,10
primary,high_volume,gp_mean_mf_mpc,100,1,empirical,mean_wait,7036.685882532879,7070.528283990156,6841.97734865366,7224.746713475385,10,10
primary,high_volume,gp_mean_mf_mpc,100,1,empirical,p95_wait,31160.181556114996,30817.900827045385,29929.317974302958,32590.86983870276,10,10
primary,high_volume,gp_mean_mf_mpc,100,1,empirical,p99_wait,41981.20454048716,41772.853217649485,40092.20018559266,43962.01406065427,10,10
primary,high_volume,gp_mean_mf_mpc,100,1,empirical,mean_response,7040.288020135808,7074.135968755547,6845.5235817327575,7228.394867320063,10,10
primary,high_volume,gp_mean_mf_mpc,100,1,empirical,p95_response,31163.666782472348,30821.178769974933,29932.65789859904,32594.213914936925,10,10
primary,high_volume,gp_mean_mf_mpc,100,1,empirical,mean_resource_fraction,0.3834722222222222,0.3834722222222222,0.3834722222222222,0.3834722222222222,10,10
primary,high_volume,gp_mean_mf_mpc,100,1,empirical,slo_violation_fraction,0.5770112500000001,0.5769034722222222,0.5750558993055555,0.5789625069444445,10,10
primary,high_volume,gp_mean_mf_mpc,100,1,empirical,overload_fraction,0.2361111111111111,0.2361111111111111,0.2361111111111111,0.2361111111111111,10,10
primary,high_volume,gp_ucb_mf_mpc,100,1,empirical,mean_wait,354.6379552536746,355.38152500642934,335.65373803633173,374.848132148653,10,10
primary,high_volume,gp_ucb_mf_mpc,100,1,empirical,p95_wait,2036.8632613047623,1993.3203760760812,1902.8202335303797,2183.0208563718597,10,10
primary,high_volume,gp_ucb_mf_mpc,100,1,empirical,p99_wait,6287.255949954076,6367.1572995635015,5940.615061777518,6624.745288070889,10,10
primary,high_volume,gp_ucb_mf_mpc,100,1,empirical,mean_response,358.2400928566045,359.02132613642414,339.1992225397839,378.4965882728645,10,10
primary,high_volume,gp_ucb_mf_mpc,100,1,empirical,p95_response,2053.9723172806002,2009.5239096711682,1919.5126972846256,2200.5987990528083,10,10
primary,high_volume,gp_ucb_mf_mpc,100,1,empirical,mean_resource_fraction,0.7580208333333333,0.7580208333333333,0.7580208333333333,0.7580208333333333,10,10
primary,high_volume,gp_ucb_mf_mpc,100,1,empirical,slo_violation_fraction,0.28153291666666663,0.2808062499999999,0.27877554861111103,0.28421859027777774,10,10
primary,high_volume,gp_ucb_mf_mpc,100,1,empirical,overload_fraction,0.1458333333333333,0.1458333333333333,0.1458333333333333,0.1458333333333333,10,10
primary,high_volume,oracle_mf_mpc,100,1,empirical,mean_wait,395.29677929633834,394.23051953406525,357.83756856881877,434.5381228050947,10,10
primary,high_volume,oracle_mf_mpc,100,1,empirical,p95_wait,2190.1042799897536,2016.9955612533772,1898.8849600691024,2541.7347650823544,10,10
primary,high_volume,oracle_mf_mpc,100,1,empirical,p99_wait,5970.838516144316,5707.763949276463,5298.777950882074,6624.043635660424,10,10
primary,high_volume,oracle_mf_mpc,100,1,empirical,mean_response,398.8989168992683,397.8808408351422,361.45833850886856,438.14698737325637,10,10
primary,high_volume,oracle_mf_mpc,100,1,empirical,p95_response,2198.2358878522796,2026.936689108149,1906.3120926325319,2549.4143270153622,10,10
primary,high_volume,oracle_mf_mpc,100,1,empirical,mean_resource_fraction,0.2814930555555556,0.2814930555555556,0.2814930555555556,0.2814930555555556,10,10
primary,high_volume,oracle_mf_mpc,100,1,empirical,slo_violation_fraction,0.37468972222222224,0.37273819444444445,0.36655331944444447,0.38343751388888886,10,10
primary,high_volume,oracle_mf_mpc,100,1,empirical,overload_fraction,0.18055555555555552,0.1805555555555555,0.18055555555555552,0.18055555555555552,10,10
primary,high_volume,reactive,100,1,empirical,mean_wait,10248.845211090174,9269.287380925482,8995.02409016056,11773.657967782681,10,10
primary,high_volume,reactive,100,1,empirical,p95_wait,38744.481285041984,35884.02146136237,32715.04610445897,45500.64965007963,10,10
primary,high_volume,reactive,100,1,empirical,p99_wait,48160.02390708153,44221.188410002505,41209.36599856477,56495.74527871383,10,10
primary,high_volume,reactive,100,1,empirical,mean_response,10252.447348693106,9272.836472090836,8998.58525168764,11777.275572336985,10,10
primary,high_volume,reactive,100,1,empirical,p95_response,38745.60853988279,35884.85063206173,32716.345479516418,45501.74202536603,10,10
primary,high_volume,reactive,100,1,empirical,mean_resource_fraction,0.27336805555555543,0.2733680555555555,0.27336805555555543,0.27336805555555543,10,10
primary,high_volume,reactive,100,1,empirical,slo_violation_fraction,0.8141943055555554,0.8112055555555555,0.8028416666666667,0.8266442465277776,10,10
primary,high_volume,reactive,100,1,empirical,overload_fraction,0.1736111111111111,0.1736111111111111,0.1736111111111111,0.1736111111111111,10,10
primary,high_volume,seasonal_mf_mpc,100,1,empirical,mean_wait,135758.56185741647,136564.96169552873,132068.94881695928,139352.9523063501,10,10
primary,high_volume,seasonal_mf_mpc,100,1,empirical,p95_wait,306897.0043047129,306554.8735847634,298592.59772744647,315290.5422314566,10,10
primary,high_volume,seasonal_mf_mpc,100,1,empirical,p99_wait,318482.0532900858,318941.58393377083,309076.857579707,328047.30547797715,10,10
primary,high_volume,seasonal_mf_mpc,100,1,empirical,mean_response,135762.1639950194,136568.531778633,132072.49252966695,139356.6192501649,10,10
primary,high_volume,seasonal_mf_mpc,100,1,empirical,p95_response,306898.16666806984,306555.5027489326,298593.8993548237,315292.01342783845,10,10
primary,high_volume,seasonal_mf_mpc,100,1,empirical,mean_resource_fraction,0.29243055555555564,0.2924305555555556,0.29243055555555564,0.29243055555555564,10,10
primary,high_volume,seasonal_mf_mpc,100,1,empirical,slo_violation_fraction,0.7408343055555556,0.740582638888889,0.7397623402777779,0.7421291736111112,10,10
primary,high_volume,seasonal_mf_mpc,100,1,empirical,overload_fraction,0.2430555555555555,0.2430555555555555,0.2430555555555555,0.2430555555555555,10,10
primary,high_volume,static,100,1,empirical,mean_wait,135.97993544424412,137.90252851200498,124.78453251091493,146.82572364139062,10,10
primary,high_volume,static,100,1,empirical,p95_wait,602.4723309601353,618.2376453503931,560.1791065308032,640.7726197641683,10,10
primary,high_volume,static,100,1,empirical,p99_wait,2802.067705646008,2689.1357371698796,2461.532534881822,3148.142594778359,10,10
primary,high_volume,static,100,1,empirical,mean_response,139.58207304717402,141.54691796596384,128.35086278492898,150.48097729343044,10,10
primary,high_volume,static,100,1,empirical,p95_response,615.093687530895,631.1578132564895,572.7327291987131,653.5812638683988,10,10
primary,high_volume,static,100,1,empirical,mean_resource_fraction,1.0,1.0,1.0,1.0,10,10
primary,high_volume,static,100,1,empirical,slo_violation_fraction,0.2448711111111111,0.24529236111111105,0.24192207638888888,0.2475449548611111,10,10
primary,high_volume,static,100,1,empirical,overload_fraction,0.1215277777777777,0.1215277777777777,0.1215277777777777,0.1215277777777777,10,10
