profile,config_id,experiment,scenario,controller,seed,n,delay_bins,service_model,jobs,metric_status,metric_reason,mean_wait,mean_response,p95_wait,p99_wait,p95_response,mean_resource_fraction,server_time_resource_cost,scaling_actions,mean_absolute_target_change,overload_fraction,slo_violation_fraction
paper,delay_sensitivity-n100-d0-empirical,delay_sensitivity,bursty,reactive,1733,100,0,empirical,70603,ok,,106675.92933922228,106723.77553813001,287717.87750466535,304981.51790121495,287726.18814437295,0.06180555555555555,534000.0,10,0.6968641114982579,0.017361111111111112,0.5615483761313259
paper,delay_sensitivity-n100-d0-empirical,delay_sensitivity,bursty,gp_mean_mf_mpc,1733,100,0,empirical,70603,ok,,12733.761967401393,12781.608166309117,54923.34366950361,71764.1814979032,55040.53162135596,0.1272222222222222,1099200.0,57,3.4773519163763065,0.017361111111111112,0.4889452289562766
paper,delay_sensitivity-n100-d0-empirical,delay_sensitivity,bursty,gp_ucb_mf_mpc,1733,100,0,empirical,70603,ok,,17739.81128111938,17787.657480027105,72503.66780312305,82086.210982655,72544.03927807632,0.13125,1134000.0,60,3.602787456445993,0.017361111111111112,0.5035480078750195
paper,delay_sensitivity-n100-d0-empirical,delay_sensitivity,bursty,oracle_mf_mpc,1733,100,0,empirical,70603,ok,,8896.632780322047,8944.47897922977,34298.47997667,50626.379643482156,34373.51790512514,0.08333333333333334,720000.0,16,1.0801393728222997,0.017361111111111112,0.5009702137302947
paper,delay_sensitivity-n100-d0-empirical,delay_sensitivity,bursty,reactive,1730,100,0,empirical,70329,ok,,87603.37977761017,87648.66119477576,259559.02812825507,277152.6100641724,259564.8666767868,0.06180555555555555,534000.0,10,0.6968641114982579,0.017361111111111112,0.5655846094783091
paper,delay_sensitivity-n100-d0-empirical,delay_sensitivity,bursty,gp_mean_mf_mpc,1730,100,0,empirical,70329,ok,,14820.665417068276,14865.946834233853,60521.52825011476,81986.45015350226,60529.08111793131,0.1272222222222222,1099200.0,57,3.4773519163763065,0.017361111111111112,0.499367259594193
paper,delay_sensitivity-n100-d0-empirical,delay_sensitivity,bursty,gp_ucb_mf_mpc,1730,100,0,empirical,70329,ok,,15875.566381077868,15920.847798243447,58249.77911658999,73676.58829615901,58276.62570221916,0.13125,1134000.0,60,3.602787456445993,0.017361111111111112,0.5049695004905516
paper,delay_sensitivity-n100-d0-empirical,delay_sensitivity,bursty,oracle_mf_mpc,1730,100,0,empirical,70329,ok,,11906.651249090153,11951.93266625573,42550.07883331955,51873.80688271432,42599.65619202627,0.08333333333333334,720000.0,16,1.0801393728222997,0.017361111111111112,0.5546787242815908
paper,delay_sensitivity-n100-d0-empirical,delay_sensitivity,bursty,reactive,1732,100,0,empirical,70118,ok,,95645.4733721707,95694.41932769524,277001.4954661074,294892.61402713624,277012.00791123003,0.06180555555555555,534000.0,10,0.6968641114982579,0.017361111111111112,0.5624661285261987
paper,delay_sensitivity-n100-d0-empirical,delay_sensitivity,bursty,gp_mean_mf_mpc,1732,100,0,empirical,70118,ok,,15626.957346457291,15675.903301981829,64126.83179477571,79302.98236706958,64189.295086262544,0.1272222222222222,1099200.0,57,3.4773519163763065,0.017361111111111112,0.48248666533557716
paper,delay_sensitivity-n100-d0-empirical,delay_sensitivity,bursty,gp_ucb_mf_mpc,1732,100,0,empirical,70118,ok,,14407.142177468562,14456.088132993102,47942.60162755086,64752.44815656815,47973.50778225192,0.13125,1134000.0,60,3.602787456445993,0.017361111111111112,0.5047206138224136
paper,delay_sensitivity-n100-d0-empirical,delay_sensitivity,bursty,oracle_mf_mpc,1732,100,0,empirical,70118,ok,,13597.605391747444,13646.551347271981,59433.57449735298,77742.33711080943,59457.891829578046,0.08333333333333334,720000.0,16,1.0801393728222997,0.017361111111111112,0.5040503151829773
paper,delay_sensitivity-n100-d0-empirical,delay_sensitivity,bursty,reactive,1734,100,0,empirical,70283,ok,,111031.51894671124,111080.40782552568,336296.07984593156,354274.5103878983,336301.08611834934,0.06180555555555555,534000.0,10,0.6968641114982579,0.017361111111111112,0.5634221646770912
paper,delay_sensitivity-n100-d0-empirical,delay_sensitivity,bursty,gp_mean_mf_mpc,1734,100,0,empirical,70283,ok,,16537.22034792564,16586.109226740067,58984.83693979571,68998.85694570099,59008.66371510249,0.1272222222222222,1099200.0,57,3.4773519163763065,0.017361111111111112,0.5060825519684703
paper,delay_sensitivity-n100-d0-empirical,delay_sensitivity,bursty,gp_ucb_mf_mpc,1734,100,0,empirical,70283,ok,,13213.218149868286,13262.107028682716,61965.782303680055,83717.3887936652,62057.10915280224,0.13125,1134000.0,60,3.602787456445993,0.017361111111111112,0.4794473770328529
paper,delay_sensitivity-n100-d0-empirical,delay_sensitivity,bursty,oracle_mf_mpc,1734,100,0,empirical,70283,ok,,16085.87015801006,16134.759036824491,47100.25913790987,54780.91037053353,47124.022771034695,0.08333333333333334,720000.0,16,1.0801393728222997,0.017361111111111112,0.5648165274675242
paper,delay_sensitivity-n100-d0-empirical,delay_sensitivity,bursty,reactive,1737,100,0,empirical,70368,ok,,91009.52712034596,91054.95645365957,273778.45967930206,291611.46624721127,273782.8715203227,0.06180555555555555,534000.0,10,0.6968641114982579,0.017361111111111112,0.5604394042746703
paper,delay_sensitivity-n100-d0-empirical,delay_sensitivity,bursty,gp_mean_mf_mpc,1737,100,0,empirical,70368,ok,,13497.742867633775,13543.172200947396,46253.80628345023,57737.88437083796,46295.548505046296,0.1272222222222222,1099200.0,57,3.4773519163763065,0.017361111111111112,0.5006252842201
paper,delay_sensitivity-n100-d0-empirical,delay_sensitivity,bursty,gp_ucb_mf_mpc,1737,100,0,empirical,70368,ok,,13903.416973471212,13948.846306784833,49132.363761078916,58379.19194981712,49159.53217534107,0.13125,1134000.0,60,3.602787456445993,0.017361111111111112,0.5008526603001364
paper,delay_sensitivity-n100-d0-empirical,delay_sensitivity,bursty,oracle_mf_mpc,1737,100,0,empirical,70368,ok,,5861.670948428133,5907.100281741754,35132.298440335915,51742.022217785525,35241.70401994744,0.08333333333333334,720000.0,16,1.0801393728222997,0.017361111111111112,0.38386766712141884
paper,delay_sensitivity-n100-d0-empirical,delay_sensitivity,bursty,reactive,1735,100,0,empirical,70496,ok,,109437.13112675893,109486.98259435898,328051.6750636394,346022.0981099142,328063.6745254816,0.06180555555555555,534000.0,10,0.6968641114982579,0.017361111111111112,0.5669541534271448
paper,delay_sensitivity-n100-d0-empirical,delay_sensitivity,bursty,gp_mean_mf_mpc,1735,100,0,empirical,70496,ok,,18484.96380642471,18534.815274024775,80852.88085453653,107768.57631832405,80872.43046430778,0.1272222222222222,1099200.0,57,3.4773519163763065,0.017361111111111112,0.46764355424421244
paper,delay_sensitivity-n100-d0-empirical,delay_sensitivity,bursty,gp_ucb_mf_mpc,1735,100,0,empirical,70496,ok,,22829.448235967528,22879.29970356759,84995.70851031438,92625.92254507574,85001.9999082422,0.13125,1134000.0,60,3.602787456445993,0.017361111111111112,0.5066954153427145
paper,delay_sensitivity-n100-d0-empirical,delay_sensitivity,bursty,oracle_mf_mpc,1735,100,0,empirical,70496,ok,,10085.28278912991,10135.134256729976,44291.27437896425,57297.90085746071,44362.278865003595,0.08333333333333334,720000.0,16,1.0801393728222997,0.017361111111111112,0.46070699046754426
paper,delay_sensitivity-n100-d0-empirical,delay_sensitivity,bursty,reactive,1736,100,0,empirical,70251,ok,,92534.00571682486,92579.42083523632,250503.31622838532,263627.83786313934,250512.57436242537,0.06180555555555555,534000.0,10,0.6968641114982579,0.017361111111111112,0.5638211555707392
paper,delay_sensitivity-n100-d0-empirical,delay_sensitivity,bursty,gp_mean_mf_mpc,1736,100,0,empirical,70251,ok,,10937.1251910321,10982.54030944356,47481.77058077386,64770.42968215149,47566.58753230455,0.1272222222222222,1099200.0,57,3.4773519163763065,0.017361111111111112,0.4704132325518498
paper,delay_sensitivity-n100-d0-empirical,delay_sensitivity,bursty,gp_ucb_mf_mpc,1736,100,0,empirical,70251,ok,,18530.047658868916,18575.462777280376,72518.71563746655,84074.29344598159,72650.3979584816,0.13125,1134000.0,60,3.602787456445993,0.017361111111111112,0.5010747177976114
paper,delay_sensitivity-n100-d0-empirical,delay_sensitivity,bursty,oracle_mf_mpc,1736,100,0,empirical,70251,ok,,8428.09074721761,8473.505865629071,36767.27345146157,47817.822572874866,36843.359225070366,0.08333333333333334,720000.0,16,1.0801393728222997,0.017361111111111112,0.4703847632062177
paper,delay_sensitivity-n100-d0-empirical,delay_sensitivity,bursty,reactive,1738,100,0,empirical,70292,ok,,108018.71636758221,108067.74884596503,290522.32788772485,300358.6260021127,290528.9549839956,0.06180555555555555,534000.0,10,0.6968641114982579,0.017361111111111112,0.5593808683776248
paper,delay_sensitivity-n100-d0-empirical,delay_sensitivity,bursty,gp_mean_mf_mpc,1738,100,0,empirical,70292,ok,,14959.80958137707,15008.842059759907,65511.68579491152,77373.2935659044,65576.10385478339,0.1272222222222222,1099200.0,57,3.4773519163763065,0.017361111111111112,0.47479087236100836
paper,delay_sensitivity-n100-d0-empirical,delay_sensitivity,bursty,gp_ucb_mf_mpc,1738,100,0,empirical,70292,ok,,17444.369129868493,17493.40160825133,60595.438233711066,70456.86048984711,60622.61595071281,0.13125,1134000.0,60,3.602787456445993,0.017361111111111112,0.5005975075399761
paper,delay_sensitivity-n100-d0-empirical,delay_sensitivity,bursty,oracle_mf_mpc,1738,100,0,empirical,70292,ok,,8884.05544502934,8933.087923412178,40245.577155085826,53219.487358661674,40309.31561879954,0.08333333333333334,720000.0,16,1.0801393728222997,0.017361111111111112,0.45781881295168725
paper,delay_sensitivity-n100-d1-empirical,delay_sensitivity,bursty,reactive,1734,100,1,empirical,70283,ok,,204978.71657652213,205027.60545533654,531711.6264500099,549317.092816697,531720.7319002949,0.06180555555555555,534000.0,10,0.6968641114982579,0.017361111111111112,0.5655990780131753
paper,delay_sensitivity-n100-d1-empirical,delay_sensitivity,bursty,gp_mean_mf_mpc,1734,100,1,empirical,70283,ok,,12849.798727412155,12898.687606226584,58989.63954583955,73396.28522365831,59008.259339792414,0.1171875,1012500.0,58,3.1149825783972127,0.017361111111111112,0.46227394960374485
paper,delay_sensitivity-n100-d1-empirical,delay_sensitivity,bursty,gp_ucb_mf_mpc,1734,100,1,empirical,70283,ok,,14583.529256240467,14632.418135054888,51789.47633354184,62286.91186814579,51830.37163840942,0.12371527777777779,1068900.0,65,3.240418118466899,0.017361111111111112,0.4863907346015395
paper,delay_sensitivity-n100-d1-empirical,delay_sensitivity,bursty,oracle_mf_mpc,1734,100,1,empirical,70283,ok,,20383.210560364383,20432.09943917881,66063.16171258589,78127.59708591102,66094.99074975029,0.07135416666666666,616500.0,14,0.9407665505226481,0.017361111111111112,0.5597228348249221
paper,delay_sensitivity-n100-d1-empirical,delay_sensitivity,bursty,reactive,1731,100,1,empirical,70163,ok,,192159.67818178385,192205.75254395464,526927.8604438822,544407.8591981996,526936.7029214149,0.06180555555555555,534000.0,10,0.6968641114982579,0.017361111111111112,0.56524093895643
paper,delay_sensitivity-n100-d1-empirical,delay_sensitivity,bursty,gp_mean_mf_mpc,1731,100,1,empirical,70163,ok,,16939.4199025046,16985.494264675388,64437.492102577584,70525.38185327785,64446.93230236516,0.1171875,1012500.0,58,3.1149825783972127,0.017361111111111112,0.49168365092712685
paper,delay_sensitivity-n100-d1-empirical,delay_sensitivity,bursty,gp_ucb_mf_mpc,1731,100,1,empirical,70163,ok,,10517.09541283652,10563.16977500731,49071.17026951715,67787.45226703443,49101.70494391878,0.12371527777777779,1068900.0,65,3.240418118466899,0.017361111111111112,0.4258512321308952
paper,delay_sensitivity-n100-d1-empirical,delay_sensitivity,bursty,oracle_mf_mpc,1731,100,1,empirical,70163,ok,,17694.62748740262,17740.701849573412,57870.320540978384,66322.4767438245,57901.01553846143,0.07135416666666666,616500.0,14,0.9407665505226481,0.017361111111111112,0.5596967062411813
paper,delay_sensitivity-n100-d1-empirical,delay_sensitivity,bursty,reactive,1732,100,1,empirical,70118,ok,,200219.243487064,200268.18944258854,549136.7202561805,567031.8570310456,549139.18882783,0.06180555555555555,534000.0,10,0.6968641114982579,0.017361111111111112,0.5638780341709689
paper,delay_sensitivity-n100-d1-empirical,delay_sensitivity,bursty,gp_mean_mf_mpc,1732,100,1,empirical,70118,ok,,12251.88166610578,12300.827621630318,45154.14630563551,56285.81359092841,45200.54570235052,0.1171875,1012500.0,58,3.1149825783972127,0.017361111111111112,0.49231295815625087
paper,delay_sensitivity-n100-d1-empirical,delay_sensitivity,bursty,gp_ucb_mf_mpc,1732,100,1,empirical,70118,ok,,8109.5432527714165,8158.489208295955,42835.90396490297,57733.88209721166,42913.5547685884,0.12371527777777779,1068900.0,65,3.240418118466899,0.017361111111111112,0.40145183832967285
paper,delay_sensitivity-n100-d1-empirical,delay_sensitivity,bursty,oracle_mf_mpc,1732,100,1,empirical,70118,ok,,16538.644198253725,16587.590153778263,54194.76235198909,62433.360695393,54212.23233510459,0.07135416666666666,616500.0,14,0.9407665505226481,0.017361111111111112,0.5585441684018368
paper,delay_sensitivity-n100-d1-empirical,delay_sensitivity,bursty,reactive,1730,100,1,empirical,70329,ok,,186335.8811318054,186381.16254897098,599933.8189932901,617089.7160834635,599944.02895925,0.06180555555555555,534000.0,10,0.6968641114982579,0.017361111111111112,0.5675041590240157
paper,delay_sensitivity-n100-d1-empirical,delay_sensitivity,bursty,gp_mean_mf_mpc,1730,100,1,empirical,70329,ok,,10479.906056794363,10525.187473959943,42790.538217521345,56858.36273147748,42851.16717853532,0.1171875,1012500.0,58,3.1149825783972127,0.017361111111111112,0.4664647584922294
paper,delay_sensitivity-n100-d1-empirical,delay_sensitivity,bursty,gp_ucb_mf_mpc,1730,100,1,empirical,70329,ok,,10405.153476337198,10450.434893502776,49380.58738320879,71765.14638294469,49434.19284382453,0.12371527777777779,1068900.0,65,3.240418118466899,0.017361111111111112,0.4779962746519928
paper,delay_sensitivity-n100-d1-empirical,delay_sensitivity,bursty,oracle_mf_mpc,1730,100,1,empirical,70329,ok,,25991.222573453248,26036.503990618818,73537.48621158682,80290.27169705695,73544.52976529025,0.07135416666666666,616500.0,14,0.9407665505226481,0.017361111111111112,0.5627123946025111
paper,delay_sensitivity-n100-d1-empirical,delay_sensitivity,bursty,reactive,1729,100,1,empirical,70057,ok,,189219.39664344053,189264.68017199927,521977.77642752154,540456.9792414091,521984.0962038382,0.06180555555555555,534000.0,10,0.6968641114982579,0.017361111111111112,0.5675949583910245
paper,delay_sensitivity-n100-d1-empirical,delay_sensitivity,bursty,gp_mean_mf_mpc,1729,100,1,empirical,70057,ok,,8524.887578043457,8570.171106602224,44203.83999046407,61529.85227848732,44341.63650462359,0.1171875,1012500.0,58,3.1149825783972127,0.017361111111111112,0.4309205361348616
paper,delay_sensitivity-n100-d1-empirical,delay_sensitivity,bursty,gp_ucb_mf_mpc,1729,100,1,empirical,70057,ok,,12344.797642899186,12390.081171457952,52125.0544360158,67025.6079691847,52191.60346773441,0.12371527777777779,1068900.0,65,3.240418118466899,0.017361111111111112,0.48096549952181794
paper,delay_sensitivity-n100-d1-empirical,delay_sensitivity,bursty,oracle_mf_mpc,1729,100,1,empirical,70057,ok,,18983.731836499945,19029.015365058716,71803.23546593043,87640.48945494126,71817.62148384126,0.07135416666666666,616500.0,14,0.9407665505226481,0.017361111111111112,0.5627417674179597
paper,delay_sensitivity-n100-d1-empirical,delay_sensitivity,bursty,reactive,1733,100,1,empirical,70603,ok,,202328.330582578,202376.1767814857,543438.1322577747,558333.2020697079,543449.0995333648,0.06180555555555555,534000.0,10,0.6968641114982579,0.017361111111111112,0.5635737858164668
paper,delay_sensitivity-n100-d1-empirical,delay_sensitivity,bursty,gp_mean_mf_mpc,1733,100,1,empirical,70603,ok,,10770.643559618795,10818.489758526517,52345.86334690178,62414.91995180246,52381.96138401048,0.1171875,1012500.0,58,3.1149825783972127,0.017361111111111112,0.415194821749784
paper,delay_sensitivity-n100-d1-empirical,delay_sensitivity,bursty,gp_ucb_mf_mpc,1733,100,1,empirical,70603,ok,,10063.776981399158,10111.623180306882,49766.97874129037,69907.6923762681,49825.55671175074,0.12371527777777779,1068900.0,65,3.240418118466899,0.017361111111111112,0.454924011727547
paper,delay_sensitivity-n100-d1-empirical,delay_sensitivity,bursty,oracle_mf_mpc,1733,100,1,empirical,70603,ok,,16050.429251821839,16098.275450729563,51582.389040487615,60668.62738663886,51636.061409934206,0.07135416666666666,616500.0,14,0.9407665505226481,0.017361111111111112,0.5594379842216336
paper,delay_sensitivity-n100-d1-empirical,delay_sensitivity,bursty,reactive,1735,100,1,empirical,70496,ok,,207192.56967210118,207242.42113970124,560145.1440741909,578270.8742784144,560151.2489848537,0.06180555555555555,534000.0,10,0.6968641114982579,0.017361111111111112,0.5686705628688152
paper,delay_sensitivity-n100-d1-empirical,delay_sensitivity,bursty,gp_mean_mf_mpc,1735,100,1,empirical,70496,ok,,12923.339849537746,12973.191317137813,48399.467374731015,54536.26517891905,48430.19716387621,0.1171875,1012500.0,58,3.1149825783972127,0.017361111111111112,0.49425499319110305
paper,delay_sensitivity-n100-d1-empirical,delay_sensitivity,bursty,gp_ucb_mf_mpc,1735,100,1,empirical,70496,ok,,14795.87601568141,14845.727483281476,67265.54200906452,79447.92071530689,67298.96307150518,0.12371527777777779,1068900.0,65,3.240418118466899,0.017361111111111112,0.44750056740807986
paper,delay_sensitivity-n100-d1-empirical,delay_sensitivity,bursty,oracle_mf_mpc,1735,100,1,empirical,70496,ok,,22579.954945622943,22629.806413223014,75577.92766222425,89896.49853289164,75607.09739686779,0.07135416666666666,616500.0,14,0.9407665505226481,0.017361111111111112,0.5634929641398093
paper,delay_sensitivity-n100-d1-empirical,delay_sensitivity,bursty,reactive,1736,100,1,empirical,70251,ok,,185352.0448939636,185397.46001237503,477148.7639588928,494719.4662901326,477160.2442010044,0.06180555555555555,534000.0,10,0.6968641114982579,0.017361111111111112,0.5654581429445844
paper,delay_sensitivity-n100-d1-empirical,delay_sensitivity,bursty,gp_mean_mf_mpc,1736,100,1,empirical,70251,ok,,10857.869712417449,10903.28483082891,51334.05277651437,71072.25171545715,51368.775830677616,0.1171875,1012500.0,58,3.1149825783972127,0.017361111111111112,0.43076966875916356
paper,delay_sensitivity-n100-d1-empirical,delay_sensitivity,bursty,gp_ucb_mf_mpc,1736,100,1,empirical,70251,ok,,7046.64063364425,7092.055752055712,43026.03392643443,59595.84781716703,43060.3224537696,0.12371527777777779,1068900.0,65,3.240418118466899,0.017361111111111112,0.3560945751661898
paper,delay_sensitivity-n100-d1-empirical,delay_sensitivity,bursty,oracle_mf_mpc,1736,100,1,empirical,70251,ok,,22251.533840937147,22296.948959348607,68792.33605560425,77671.13349505364,68809.17628111118,0.07135416666666666,616500.0,14,0.9407665505226481,0.017361111111111112,0.5611450370813227
paper,delay_sensitivity-n100-d1-empirical,delay_sensitivity,bursty,reactive,1737,100,1,empirical,70368,ok,,186798.6410987074,186844.070432021,539260.9269436066,556768.750562681,539265.6900217781,0.06180555555555555,534000.0,10,0.6968641114982579,0.017361111111111112,0.562656321055025
paper,delay_sensitivity-n100-d1-empirical,delay_sensitivity,bursty,gp_mean_mf_mpc,1737,100,1,empirical,70368,ok,,13313.323350139868,13358.752683453486,52393.01690851868,69554.10457089588,52463.250676125055,0.1171875,1012500.0,58,3.1149825783972127,0.017361111111111112,0.48864540700318326
paper,delay_sensitivity-n100-d1-empirical,delay_sensitivity,bursty,gp_ucb_mf_mpc,1737,100,1,empirical,70368,ok,,10639.178525124556,10684.607858438176,48794.41781326188,67746.49074496554,48910.75127406728,0.12371527777777779,1068900.0,65,3.240418118466899,0.017361111111111112,0.4401716689404275
paper,delay_sensitivity-n100-d1-empirical,delay_sensitivity,bursty,oracle_mf_mpc,1737,100,1,empirical,70368,ok,,18817.791594711587,18863.220928025206,68638.40318501338,78107.62285027812,68662.6228811955,0.07135416666666666,616500.0,14,0.9407665505226481,0.017361111111111112,0.5491984993178718
paper,delay_sensitivity-n100-d1-empirical,delay_sensitivity,bursty,reactive,1738,100,1,empirical,70292,ok,,203722.57928832286,203771.61176670576,558073.4359361881,576149.640146928,558077.4581530085,0.06180555555555555,534000.0,10,0.6968641114982579,0.017361111111111112,0.5609173163375633
paper,delay_sensitivity-n100-d1-empirical,delay_sensitivity,bursty,gp_mean_mf_mpc,1738,100,1,empirical,70292,ok,,10551.659708388357,10600.692186771195,48772.47761088748,56494.34001107526,48853.72852039089,0.1171875,1012500.0,58,3.1149825783972127,0.017361111111111112,0.4676919137312923
paper,delay_sensitivity-n100-d1-empirical,delay_sensitivity,bursty,gp_ucb_mf_mpc,1738,100,1,empirical,70292,ok,,16841.051887382313,16890.08436576515,59534.79283104254,67394.07220267653,59554.78077395589,0.12371527777777779,1068900.0,65,3.240418118466899,0.017361111111111112,0.4859301200705628
paper,delay_sensitivity-n100-d1-empirical,delay_sensitivity,bursty,oracle_mf_mpc,1738,100,1,empirical,70292,ok,,20633.606162710777,20682.638641093614,61693.82026033792,67189.2630516624,61715.1122284759,0.07135416666666666,616500.0,14,0.9407665505226481,0.017361111111111112,0.5566778580777328
paper,delay_sensitivity-n100-d2-empirical,delay_sensitivity,bursty,reactive,1732,100,2,empirical,70118,ok,,250176.00286282835,250224.94881835286,637591.6910332543,655104.772208124,637594.2158701463,0.06180555555555555,534000.0,10,0.6968641114982579,0.017361111111111112,0.5612966713254799
paper,delay_sensitivity-n100-d2-empirical,delay_sensitivity,bursty,gp_mean_mf_mpc,1732,100,2,empirical,70118,ok,,15546.2813163661,15595.227271890639,56615.36604146251,65336.40522977858,56644.42381392386,0.11118055555555556,960600.0,61,2.843205574912892,0.017361111111111112,0.5006417752930774
paper,delay_sensitivity-n100-d2-empirical,delay_sensitivity,bursty,gp_ucb_mf_mpc,1732,100,2,empirical,70118,ok,,9588.414629719005,9637.360585243547,46103.94639593546,59702.438713187315,46151.29663053759,0.1195486111111111,1032900.0,80,3.156794425087108,0.017361111111111112,0.42532587923215154
paper,delay_sensitivity-n100-d2-empirical,delay_sensitivity,bursty,oracle_mf_mpc,1732,100,2,empirical,70118,ok,,67558.10613468711,67607.05209021164,175665.66338316345,181802.3006533249,175671.1283220952,0.06180555555555555,534000.0,10,0.6968641114982579,0.017361111111111112,0.5634929689951225
paper,delay_sensitivity-n100-d2-empirical,delay_sensitivity,bursty,reactive,1734,100,2,empirical,70283,ok,,252304.54071889108,252353.42959770554,577171.4038315453,584594.9559433787,577177.9712014489,0.06180555555555555,534000.0,10,0.6968641114982579,0.017361111111111112,0.5629099497744832
paper,delay_sensitivity-n100-d2-empirical,delay_sensitivity,bursty,gp_mean_mf_mpc,1734,100,2,empirical,70283,ok,,8223.930997530286,8272.819876344713,39080.323557299525,51405.658484557,39139.838037422276,0.11118055555555556,960600.0,61,2.843205574912892,0.017361111111111112,0.42920763200204887
paper,delay_sensitivity-n100-d2-empirical,delay_sensitivity,bursty,gp_ucb_mf_mpc,1734,100,2,empirical,70283,ok,,11393.664670715538,11442.553549529966,45999.38289544458,56334.783472701536,46077.21920874757,0.1195486111111111,1032900.0,80,3.156794425087108,0.017361111111111112,0.4767013360272043
paper,delay_sensitivity-n100-d2-empirical,delay_sensitivity,bursty,oracle_mf_mpc,1734,100,2,empirical,70283,ok,,77325.781825221,77374.67070403542,225225.09715152366,242848.39102691112,225230.82219069,0.06180555555555555,534000.0,10,0.6968641114982579,0.017361111111111112,0.5652718296031757
paper,delay_sensitivity-n100-d2-empirical,delay_sensitivity,bursty,reactive,1730,100,2,empirical,70329,ok,,231095.711791389,231140.99320855457,624111.5813550934,641245.7163209182,624122.9827111156,0.06180555555555555,534000.0,10,0.6968641114982579,0.017361111111111112,0.5654850772796428
paper,delay_sensitivity-n100-d2-empirical,delay_sensitivity,bursty,gp_mean_mf_mpc,1730,100,2,empirical,70329,ok,,11449.021770079704,11494.303187245283,64098.19276908194,79014.49228559232,64126.18384073407,0.11118055555555556,960600.0,61,2.843205574912892,0.017361111111111112,0.45275775284733183
paper,delay_sensitivity-n100-d2-empirical,delay_sensitivity,bursty,gp_ucb_mf_mpc,1730,100,2,empirical,70329,ok,,10056.993923044907,10102.275340210485,49562.08348591679,65132.06913841486,49606.937820728024,0.1195486111111111,1032900.0,80,3.156794425087108,0.017361111111111112,0.433604914046837
paper,delay_sensitivity-n100-d2-empirical,delay_sensitivity,bursty,oracle_mf_mpc,1730,100,2,empirical,70329,ok,,70049.90242180656,70095.18383897214,222943.67718541782,240572.73504545752,222951.28045538484,0.06180555555555555,534000.0,10,0.6968641114982579,0.017361111111111112,0.5674188457108732
paper,delay_sensitivity-n100-d2-empirical,delay_sensitivity,bursty,reactive,1729,100,2,empirical,70057,ok,,231446.25527114669,231491.53879970545,612415.0626628189,630733.0939928957,612422.6874207479,0.06180555555555555,534000.0,10,0.6968641114982579,0.017361111111111112,0.565168362904492
paper,delay_sensitivity-n100-d2-empirical,delay_sensitivity,bursty,gp_mean_mf_mpc,1729,100,2,empirical,70057,ok,,8026.428733550902,8071.71226210967,36498.40970105504,44966.665659333405,36543.17664721968,0.11118055555555556,960600.0,61,2.843205574912892,0.017361111111111112,0.428251281099676
paper,delay_sensitivity-n100-d2-empirical,delay_sensitivity,bursty,gp_ucb_mf_mpc,1729,100,2,empirical,70057,ok,,9161.425720240837,9206.709248799605,44982.226250515945,68504.47175662433,45039.8813817128,0.1195486111111111,1032900.0,80,3.156794425087108,0.017361111111111112,0.4168748304951682
paper,delay_sensitivity-n100-d2-empirical,delay_sensitivity,bursty,oracle_mf_mpc,1729,100,2,empirical,70057,ok,,63584.96184658845,63630.24537514719,197374.34757128253,216365.28477650587,197379.59893076037,0.06180555555555555,534000.0,10,0.6968641114982579,0.017361111111111112,0.5674093952067603
paper,delay_sensitivity-n100-d2-empirical,delay_sensitivity,bursty,reactive,1733,100,2,empirical,70603,ok,,251112.64832449288,251160.4945234006,651026.1446382498,669113.4504582783,651039.3949528483,0.06180555555555555,534000.0,10,0.6968641114982579,0.017361111111111112,0.5618033228049799
paper,delay_sensitivity-n100-d2-empirical,delay_sensitivity,bursty,gp_mean_mf_mpc,1733,100,2,empirical,70603,ok,,16633.276416537563,16681.122615445285,58434.962952071524,74545.00337726748,58462.07186785394,0.11118055555555556,960600.0,61,2.843205574912892,0.017361111111111112,0.5005453026075379
paper,delay_sensitivity-n100-d2-empirical,delay_sensitivity,bursty,gp_ucb_mf_mpc,1733,100,2,empirical,70603,ok,,12558.11673871882,12605.962937626544,53843.45820202886,78760.92451669776,53886.886836074395,0.1195486111111111,1032900.0,80,3.156794425087108,0.017361111111111112,0.4427290625044262
paper,delay_sensitivity-n100-d2-empirical,delay_sensitivity,bursty,oracle_mf_mpc,1733,100,2,empirical,70603,ok,,68358.98686602213,68406.83306492984,196052.6528904126,213878.60793782628,196054.2522814972,0.06180555555555555,534000.0,10,0.6968641114982579,0.017361111111111112,0.5637579139696614
paper,delay_sensitivity-n100-d2-empirical,delay_sensitivity,bursty,reactive,1731,100,2,empirical,70163,ok,,237728.38889032317,237774.46325249394,621612.8397430104,639487.8899479697,621617.844701215,0.06180555555555555,534000.0,10,0.6968641114982579,0.017361111111111112,0.5626327266507989
paper,delay_sensitivity-n100-d2-empirical,delay_sensitivity,bursty,gp_mean_mf_mpc,1731,100,2,empirical,70163,ok,,11472.276522634716,11518.350884805508,54555.11061834121,64566.08256646832,54588.39244588455,0.11118055555555556,960600.0,61,2.843205574912892,0.017361111111111112,0.4569930020096062
paper,delay_sensitivity-n100-d2-empirical,delay_sensitivity,bursty,gp_ucb_mf_mpc,1731,100,2,empirical,70163,ok,,11639.405415409867,11685.479777580656,55111.56212806908,73825.85384036334,55146.63392725515,0.1195486111111111,1032900.0,80,3.156794425087108,0.017361111111111112,0.4383506976611604
